Country,Region,Code,Date,Sex,Age,AgeInt,Cases,Deaths
Germany,All,DE_03.04.2020,03.04.2020,b,70,10,6971.1,927.2
Germany,All,DE_03.04.2020,03.04.2020,b,80,10,5462.8,1502.7
Germany,All,DE_03.04.2020,03.04.2020,b,90,10,1542,717.2
Germany,All,DE_03.04.2020,03.04.2020,b,100,5,13.4,9
Germany,All,DE_03.04.2020,03.04.2020,f,0,10,671.3,0
Germany,All,DE_03.04.2020,03.04.2020,f,10,10,1446.1,0.1
Germany,All,DE_03.04.2020,03.04.2020,f,20,10,5667.9,0.8
Germany,All,DE_03.04.2020,03.04.2020,f,30,10,10614.7,2.7
Germany,All,DE_03.04.2020,03.04.2020,f,40,10,8261.7,7.6
Germany,All,DE_03.04.2020,03.04.2020,f,50,10,7614.3,35
Germany,All,DE_03.04.2020,03.04.2020,f,60,10,4809,100.3
Germany,All,DE_03.04.2020,03.04.2020,f,70,10,3401.5,286.1
Germany,All,DE_03.04.2020,03.04.2020,f,80,10,3146.7,671.7
Germany,All,DE_03.04.2020,03.04.2020,f,90,10,926.2,386.9
Germany,All,DE_03.04.2020,03.04.2020,f,100,5,8.4,5.7
Germany,All,DE_03.04.2020,03.04.2020,m,0,10,764.5,0
Germany,All,DE_03.04.2020,03.04.2020,m,10,10,1518.9,0.3
Germany,All,DE_03.04.2020,03.04.2020,m,20,10,5393.7,2.3
Germany,All,DE_03.04.2020,03.04.2020,m,30,10,9723.6,9
Germany,All,DE_03.04.2020,03.04.2020,m,40,10,8011,27.7
Germany,All,DE_03.04.2020,03.04.2020,m,50,10,8538.6,127.5
Germany,All,DE_03.04.2020,03.04.2020,m,60,10,6137.5,347.4
Germany,All,DE_03.04.2020,03.04.2020,m,70,10,3569.6,641.1
Germany,All,DE_03.04.2020,03.04.2020,m,80,10,2316.1,831
Germany,All,DE_03.04.2020,03.04.2020,m,90,10,615.8,330.3
Germany,All,DE_03.04.2020,03.04.2020,m,100,5,4.9,3.3
Germany,All,DE_03.05.2020,03.05.2020,b,0,10,2944.9,1
Germany,All,DE_03.05.2020,03.05.2020,b,10,10,5426.4,1.3
Germany,All,DE_03.05.2020,03.05.2020,b,20,10,19528.7,7.4
Germany,All,DE_03.05.2020,03.05.2020,b,30,10,34815.7,23.8
Germany,All,DE_03.05.2020,03.05.2020,b,40,10,26514.8,66.4
Germany,All,DE_03.05.2020,03.05.2020,b,50,10,25316.4,296.1
Germany,All,DE_03.05.2020,03.05.2020,b,60,10,17806.9,829.9
Germany,All,DE_03.05.2020,03.05.2020,b,70,10,13535,1874.1
Germany,All,DE_03.05.2020,03.05.2020,b,80,10,13541.9,3415.6
Germany,All,DE_03.05.2020,03.05.2020,b,90,10,4898.3,1835.2
Germany,All,DE_03.05.2020,03.05.2020,b,100,5,51.2,25.2
Germany,All,DE_03.05.2020,03.05.2020,f,0,10,1385.5,1
Germany,All,DE_03.05.2020,03.05.2020,f,10,10,2677.6,0.5
Germany,All,DE_03.05.2020,03.05.2020,f,20,10,9915.8,2.2
Germany,All,DE_03.05.2020,03.05.2020,f,30,10,18469.2,6
Germany,All,DE_03.05.2020,03.05.2020,f,40,10,14280.8,16.9
Germany,All,DE_03.05.2020,03.05.2020,f,50,10,12669.9,75.7
Germany,All,DE_03.05.2020,03.05.2020,f,60,10,8035.1,205
Germany,All,DE_03.05.2020,03.05.2020,f,70,10,6851.4,611.1
Germany,All,DE_03.05.2020,03.05.2020,f,80,10,8427.9,1654.8
Germany,All,DE_03.05.2020,03.05.2020,f,90,10,3305.4,1106.9
Germany,All,DE_03.05.2020,03.05.2020,f,100,5,37.1,18
Germany,All,DE_03.05.2020,03.05.2020,m,0,10,1559.3,0
Germany,All,DE_03.05.2020,03.05.2020,m,10,10,2748.7,0.7
Germany,All,DE_03.05.2020,03.05.2020,m,20,10,9612.9,5.2
Germany,All,DE_03.05.2020,03.05.2020,m,30,10,16346.5,17.8
Germany,All,DE_03.05.2020,03.05.2020,m,40,10,12234,49.5
Germany,All,DE_03.05.2020,03.05.2020,m,50,10,12646.4,220.5
Germany,All,DE_03.05.2020,03.05.2020,m,60,10,9771.8,624.9
Germany,All,DE_03.05.2020,03.05.2020,m,70,10,6683.5,1263
Germany,All,DE_03.05.2020,03.05.2020,m,80,10,5114,1760.7
Germany,All,DE_03.05.2020,03.05.2020,m,90,10,1592.9,728.4
Germany,All,DE_03.05.2020,03.05.2020,m,100,5,14.1,7.3
Germany,All,DE_03.06.2020,03.06.2020,b,0,10,3898.1,1
Germany,All,DE_03.06.2020,03.06.2020,b,10,10,6629.5,1.2
Germany,All,DE_03.06.2020,03.06.2020,b,20,10,22415.2,7.4
Germany,All,DE_03.06.2020,03.06.2020,b,30,10,38692.7,24.3
Germany,All,DE_03.06.2020,03.06.2020,b,40,10,29142.4,69.8
Germany,All,DE_03.06.2020,03.06.2020,b,50,10,27642.1,316.3
Germany,All,DE_03.06.2020,03.06.2020,b,60,10,19329.9,884.8
Germany,All,DE_03.06.2020,03.06.2020,b,70,10,14762.9,1993.2
Germany,All,DE_03.06.2020,03.06.2020,b,80,10,14982,3651.2
Germany,All,DE_03.06.2020,03.06.2020,b,90,10,5506.1,1978.4
Germany,All,DE_03.06.2020,03.06.2020,b,100,5,58.2,27.4
Germany,All,DE_03.06.2020,03.06.2020,f,0,10,1837,1
Germany,All,DE_03.06.2020,03.06.2020,f,10,10,3202.7,0.5
Germany,All,DE_03.06.2020,03.06.2020,f,20,10,11158.9,2.2
Germany,All,DE_03.06.2020,03.06.2020,f,30,10,20350.4,6.2
Germany,All,DE_03.06.2020,03.06.2020,f,40,10,15701.2,18
Germany,All,DE_03.06.2020,03.06.2020,f,50,10,13873.6,82.4
Germany,All,DE_03.06.2020,03.06.2020,f,60,10,8737.4,223.3
Germany,All,DE_03.06.2020,03.06.2020,f,70,10,7492.5,659.7
Germany,All,DE_03.06.2020,03.06.2020,f,80,10,9365.8,1779.5
Germany,All,DE_03.06.2020,03.06.2020,f,90,10,3734.3,1192.2
Germany,All,DE_03.06.2020,03.06.2020,f,100,5,42.4,19.4
Germany,All,DE_03.06.2020,03.06.2020,m,0,10,2061.1,0
Germany,All,DE_03.06.2020,03.06.2020,m,10,10,3426.8,0.7
Germany,All,DE_03.06.2020,03.06.2020,m,20,10,11256.3,5.2
Germany,All,DE_03.06.2020,03.06.2020,m,30,10,18342.2,18.2
Germany,All,DE_03.06.2020,03.06.2020,m,40,10,13441.2,51.8
Germany,All,DE_03.06.2020,03.06.2020,m,50,10,13768.5,233.9
Germany,All,DE_03.06.2020,03.06.2020,m,60,10,10592.5,661.5
Germany,All,DE_03.06.2020,03.06.2020,m,70,10,7270.4,1333.5
Germany,All,DE_03.06.2020,03.06.2020,m,80,10,5616.2,1871.7
Germany,All,DE_03.06.2020,03.06.2020,m,90,10,1771.8,786.2
Germany,All,DE_03.06.2020,03.06.2020,m,100,5,15.9,7.9
Germany,All,DE_03.07.2020,03.07.2020,b,0,10,5035,1
Germany,All,DE_03.07.2020,03.07.2020,b,10,10,8113.3,1.2
Germany,All,DE_03.07.2020,03.07.2020,b,20,10,24873.8,7.3
Germany,All,DE_03.07.2020,03.07.2020,b,30,10,41157.5,24.6
Germany,All,DE_03.07.2020,03.07.2020,b,40,10,31213,71.9
Germany,All,DE_03.07.2020,03.07.2020,b,50,10,29548,326.9
Germany,All,DE_03.07.2020,03.07.2020,b,60,10,20155.5,903.6
Germany,All,DE_03.07.2020,03.07.2020,b,70,10,15115,2012.4
Germany,All,DE_03.07.2020,03.07.2020,b,80,10,15375.9,3682.3
Germany,All,DE_03.07.2020,03.07.2020,b,90,10,5708.2,2002.9
Germany,All,DE_03.07.2020,03.07.2020,b,100,5,60.9,27.8
Germany,All,DE_03.07.2020,03.07.2020,f,0,10,2392,1
Germany,All,DE_03.07.2020,03.07.2020,f,10,10,3934.8,0.5
Germany,All,DE_03.07.2020,03.07.2020,f,20,10,12216.7,2.2
Germany,All,DE_03.07.2020,03.07.2020,f,30,10,21246.6,6.4
Germany,All,DE_03.07.2020,03.07.2020,f,40,10,16601.9,19.2
Germany,All,DE_03.07.2020,03.07.2020,f,50,10,14746.9,88.1
Germany,All,DE_03.07.2020,03.07.2020,f,60,10,9105.3,232.3
Germany,All,DE_03.07.2020,03.07.2020,f,70,10,7681.1,668.7
Germany,All,DE_03.07.2020,03.07.2020,f,80,10,9619.3,1797.8
Germany,All,DE_03.07.2020,03.07.2020,f,90,10,3868.7,1210.5
Germany,All,DE_03.07.2020,03.07.2020,f,100,5,44.2,19.8
Germany,All,DE_03.07.2020,03.07.2020,m,0,10,2643,0
Germany,All,DE_03.07.2020,03.07.2020,m,10,10,4178.5,0.7
Germany,All,DE_03.07.2020,03.07.2020,m,20,10,12657,5.1
Germany,All,DE_03.07.2020,03.07.2020,m,30,10,19910.9,18.3
Germany,All,DE_03.07.2020,03.07.2020,m,40,10,14611.1,52.8
Germany,All,DE_03.07.2020,03.07.2020,m,50,10,14801,238.8
Germany,All,DE_03.07.2020,03.07.2020,m,60,10,11050.2,671.3
Germany,All,DE_03.07.2020,03.07.2020,m,70,10,7433.9,1343.7
Germany,All,DE_03.07.2020,03.07.2020,m,80,10,5756.6,1884.5
Germany,All,DE_03.07.2020,03.07.2020,m,90,10,1839.5,792.5
Germany,All,DE_03.07.2020,03.07.2020,m,100,5,16.7,8
Germany,All,DE_04.03.2020,04.03.2020,b,0,10,13.3,0
Germany,All,DE_04.03.2020,04.03.2020,b,10,10,25.8,0
Germany,All,DE_04.03.2020,04.03.2020,b,20,10,82.4,0
Germany,All,DE_04.03.2020,04.03.2020,b,30,10,116.2,0
Germany,All,DE_04.03.2020,04.03.2020,b,40,10,78.6,0
Germany,All,DE_04.03.2020,04.03.2020,b,50,10,66.6,0
Germany,All,DE_04.03.2020,04.03.2020,b,60,10,36.4,0.1
Germany,All,DE_04.03.2020,04.03.2020,b,70,10,15.6,0.9
Germany,All,DE_04.03.2020,04.03.2020,b,80,10,5.9,0.3
Germany,All,DE_04.03.2020,04.03.2020,b,90,10,1.1,0.6
Germany,All,DE_04.03.2020,04.03.2020,b,100,5,0,0
Germany,All,DE_04.03.2020,04.03.2020,f,0,10,9.2,0
Germany,All,DE_04.03.2020,04.03.2020,f,10,10,16.3,0
Germany,All,DE_04.03.2020,04.03.2020,f,20,10,41.8,0
Germany,All,DE_04.03.2020,04.03.2020,f,30,10,52.4,0
Germany,All,DE_04.03.2020,04.03.2020,f,40,10,32.1,0
Germany,All,DE_04.03.2020,04.03.2020,f,50,10,24.1,0
Germany,All,DE_04.03.2020,04.03.2020,f,60,10,11.3,0
Germany,All,DE_04.03.2020,04.03.2020,f,70,10,5.7,0
Germany,All,DE_04.03.2020,04.03.2020,f,80,10,3.3,0.3
Germany,All,DE_04.03.2020,04.03.2020,f,90,10,0.7,0.6
Germany,All,DE_04.03.2020,04.03.2020,f,100,5,0,0
Germany,All,DE_04.03.2020,04.03.2020,m,0,10,4.1,0
Germany,All,DE_04.03.2020,04.03.2020,m,10,10,9.6,0
Germany,All,DE_04.03.2020,04.03.2020,m,20,10,40.6,0
Germany,All,DE_04.03.2020,04.03.2020,m,30,10,63.8,0
Germany,All,DE_04.03.2020,04.03.2020,m,40,10,46.4,0
Germany,All,DE_04.03.2020,04.03.2020,m,50,10,42.6,0
Germany,All,DE_04.03.2020,04.03.2020,m,60,10,25.1,0.1
Germany,All,DE_04.03.2020,04.03.2020,m,70,10,9.9,0.9
Germany,All,DE_04.03.2020,04.03.2020,m,80,10,2.6,0
Germany,All,DE_04.03.2020,04.03.2020,m,90,10,0.4,0
Germany,All,DE_04.03.2020,04.03.2020,m,100,5,0,0
Germany,All,DE_04.04.2020,04.04.2020,b,0,10,1506.1,0
Germany,All,DE_04.04.2020,04.04.2020,b,10,10,3124.4,0.4
Germany,All,DE_04.04.2020,04.04.2020,b,20,10,11531.5,3.1
Germany,All,DE_04.04.2020,04.04.2020,b,30,10,21114.1,11.8
Germany,All,DE_04.04.2020,04.04.2020,b,40,10,16947.1,36.4
Germany,All,DE_04.04.2020,04.04.2020,b,50,10,16854,169.3
Germany,All,DE_04.04.2020,04.04.2020,b,60,10,11446.8,469.1
Germany,All,DE_04.04.2020,04.04.2020,b,70,10,7376.8,979.9
Germany,All,DE_04.04.2020,04.04.2020,b,80,10,5889.6,1606.3
Germany,All,DE_04.04.2020,04.04.2020,b,90,10,1695.7,775.8
Germany,All,DE_04.04.2020,04.04.2020,b,100,5,14.9,9.9
Germany,All,DE_04.04.2020,04.04.2020,f,0,10,704.2,0
Germany,All,DE_04.04.2020,04.04.2020,f,10,10,1548.7,0.1
Germany,All,DE_04.04.2020,04.04.2020,f,20,10,5928.1,0.8
Germany,All,DE_04.04.2020,04.04.2020,f,30,10,11019.1,2.8
Germany,All,DE_04.04.2020,04.04.2020,f,40,10,8665.3,8.4
Germany,All,DE_04.04.2020,04.04.2020,f,50,10,8020.8,38.1
Germany,All,DE_04.04.2020,04.04.2020,f,60,10,5051.9,105.7
Germany,All,DE_04.04.2020,04.04.2020,f,70,10,3614.8,299.8
Germany,All,DE_04.04.2020,04.04.2020,f,80,10,3425.8,723.6
Germany,All,DE_04.04.2020,04.04.2020,f,90,10,1035.5,429.6
Germany,All,DE_04.04.2020,04.04.2020,f,100,5,9.6,6.5
Germany,All,DE_04.04.2020,04.04.2020,m,0,10,801.9,0
Germany,All,DE_04.04.2020,04.04.2020,m,10,10,1575.7,0.3
Germany,All,DE_04.04.2020,04.04.2020,m,20,10,5603.4,2.3
Germany,All,DE_04.04.2020,04.04.2020,m,30,10,10095,9
Germany,All,DE_04.04.2020,04.04.2020,m,40,10,8281.8,28
Germany,All,DE_04.04.2020,04.04.2020,m,50,10,8833.2,131.2
Germany,All,DE_04.04.2020,04.04.2020,m,60,10,6394.9,363.4
Germany,All,DE_04.04.2020,04.04.2020,m,70,10,3762,680.1
Germany,All,DE_04.04.2020,04.04.2020,m,80,10,2463.8,882.7
Germany,All,DE_04.04.2020,04.04.2020,m,90,10,660.2,346.2
Germany,All,DE_04.04.2020,04.04.2020,m,100,5,5.3,3.4
Germany,All,DE_04.05.2020,04.05.2020,b,0,10,2982.4,1
Germany,All,DE_04.05.2020,04.05.2020,b,10,10,5446,1.3
Germany,All,DE_04.05.2020,04.05.2020,b,20,10,19629.4,7.4
Germany,All,DE_04.05.2020,04.05.2020,b,30,10,35014.5,23.8
Germany,All,DE_04.05.2020,04.05.2020,b,40,10,26607.8,66.5
Germany,All,DE_04.05.2020,04.05.2020,b,50,10,25372.3,297
Germany,All,DE_04.05.2020,04.05.2020,b,60,10,17861.1,833.7
Germany,All,DE_04.05.2020,04.05.2020,b,70,10,13595.9,1884.3
Germany,All,DE_04.05.2020,04.05.2020,b,80,10,13614.3,3432.8
Germany,All,DE_04.05.2020,04.05.2020,b,90,10,4926.7,1842.9
Germany,All,DE_04.05.2020,04.05.2020,b,100,5,51.5,25.3
Germany,All,DE_04.05.2020,04.05.2020,f,0,10,1405.4,1
Germany,All,DE_04.05.2020,04.05.2020,f,10,10,2677.5,0.5
Germany,All,DE_04.05.2020,04.05.2020,f,20,10,9957.1,2.2
Germany,All,DE_04.05.2020,04.05.2020,f,30,10,18589.3,6
Germany,All,DE_04.05.2020,04.05.2020,f,40,10,14334.5,16.8
Germany,All,DE_04.05.2020,04.05.2020,f,50,10,12691.2,75.7
Germany,All,DE_04.05.2020,04.05.2020,f,60,10,8055.5,205.7
Germany,All,DE_04.05.2020,04.05.2020,f,70,10,6881.1,614.4
Germany,All,DE_04.05.2020,04.05.2020,f,80,10,8471.6,1663.3
Germany,All,DE_04.05.2020,04.05.2020,f,90,10,3323.6,1111.3
Germany,All,DE_04.05.2020,04.05.2020,f,100,5,37.3,18
Germany,All,DE_04.05.2020,04.05.2020,m,0,10,1577,0
Germany,All,DE_04.05.2020,04.05.2020,m,10,10,2768.5,0.7
Germany,All,DE_04.05.2020,04.05.2020,m,20,10,9672.3,5.2
Germany,All,DE_04.05.2020,04.05.2020,m,30,10,16425.2,17.9
Germany,All,DE_04.05.2020,04.05.2020,m,40,10,12273.4,49.6
Germany,All,DE_04.05.2020,04.05.2020,m,50,10,12681,221.3
Germany,All,DE_04.05.2020,04.05.2020,m,60,10,9805.7,628
Germany,All,DE_04.05.2020,04.05.2020,m,70,10,6714.8,1269.9
Germany,All,DE_04.05.2020,04.05.2020,m,80,10,5142.7,1769.5
Germany,All,DE_04.05.2020,04.05.2020,m,90,10,1603.1,731.6
Germany,All,DE_04.05.2020,04.05.2020,m,100,5,14.2,7.3
Germany,All,DE_04.06.2020,04.06.2020,b,0,10,3943.2,1
Germany,All,DE_04.06.2020,04.06.2020,b,10,10,6712.3,1.2
Germany,All,DE_04.06.2020,04.06.2020,b,20,10,22526.7,7.4
Germany,All,DE_04.06.2020,04.06.2020,b,30,10,38744,24.3
Germany,All,DE_04.06.2020,04.06.2020,b,40,10,29211.9,70
Germany,All,DE_04.06.2020,04.06.2020,b,50,10,27729.1,317.1
Germany,All,DE_04.06.2020,04.06.2020,b,60,10,19367.3,886
Germany,All,DE_04.06.2020,04.06.2020,b,70,10,14776,1994
Germany,All,DE_04.06.2020,04.06.2020,b,80,10,14998.9,3653
Germany,All,DE_04.06.2020,04.06.2020,b,90,10,5516.3,1980.6
Germany,All,DE_04.06.2020,04.06.2020,b,100,5,58.4,27.4
Germany,All,DE_04.06.2020,04.06.2020,f,0,10,1858.7,1
Germany,All,DE_04.06.2020,04.06.2020,f,10,10,3242.7,0.5
Germany,All,DE_04.06.2020,04.06.2020,f,20,10,11205.3,2.2
Germany,All,DE_04.06.2020,04.06.2020,f,30,10,20359.8,6.2
Germany,All,DE_04.06.2020,04.06.2020,f,40,10,15731.6,18.2
Germany,All,DE_04.06.2020,04.06.2020,f,50,10,13914.4,83.2
Germany,All,DE_04.06.2020,04.06.2020,f,60,10,8752.5,224.3
Germany,All,DE_04.06.2020,04.06.2020,f,70,10,7499.1,659.8
Germany,All,DE_04.06.2020,04.06.2020,f,80,10,9379.1,1780.2
Germany,All,DE_04.06.2020,04.06.2020,f,90,10,3743.1,1194.4
Germany,All,DE_04.06.2020,04.06.2020,f,100,5,42.5,19.5
Germany,All,DE_04.06.2020,04.06.2020,m,0,10,2084.4,0
Germany,All,DE_04.06.2020,04.06.2020,m,10,10,3469.6,0.7
Germany,All,DE_04.06.2020,04.06.2020,m,20,10,11321.4,5.2
Germany,All,DE_04.06.2020,04.06.2020,m,30,10,18384.2,18.1
Germany,All,DE_04.06.2020,04.06.2020,m,40,10,13480.2,51.8
Germany,All,DE_04.06.2020,04.06.2020,m,50,10,13814.7,233.9
Germany,All,DE_04.06.2020,04.06.2020,m,60,10,10614.8,661.8
Germany,All,DE_04.06.2020,04.06.2020,m,70,10,7277,1334.2
Germany,All,DE_04.06.2020,04.06.2020,m,80,10,5619.8,1872.9
Germany,All,DE_04.06.2020,04.06.2020,m,90,10,1773.2,786.2
Germany,All,DE_04.06.2020,04.06.2020,m,100,5,15.9,7.9
Germany,All,DE_04.07.2020,04.07.2020,b,0,10,5068.1,1
Germany,All,DE_04.07.2020,04.07.2020,b,10,10,8134.7,1.2
Germany,All,DE_04.07.2020,04.07.2020,b,20,10,24924.9,7.3
Germany,All,DE_04.07.2020,04.07.2020,b,30,10,41231.6,24.6
Germany,All,DE_04.07.2020,04.07.2020,b,40,10,31250.6,71.9
Germany,All,DE_04.07.2020,04.07.2020,b,50,10,29574.4,326.9
Germany,All,DE_04.07.2020,04.07.2020,b,60,10,20174.9,903.6
Germany,All,DE_04.07.2020,04.07.2020,b,70,10,15129.8,2012.4
Germany,All,DE_04.07.2020,04.07.2020,b,80,10,15388,3682.3
Germany,All,DE_04.07.2020,04.07.2020,b,90,10,5711.1,2002.9
Germany,All,DE_04.07.2020,04.07.2020,b,100,5,60.9,27.8
Germany,All,DE_04.07.2020,04.07.2020,f,0,10,2414.2,1
Germany,All,DE_04.07.2020,04.07.2020,f,10,10,3944,0.5
Germany,All,DE_04.07.2020,04.07.2020,f,20,10,12240,2.2
Germany,All,DE_04.07.2020,04.07.2020,f,30,10,21288.2,6.4
Germany,All,DE_04.07.2020,04.07.2020,f,40,10,16621.5,19.2
Germany,All,DE_04.07.2020,04.07.2020,f,50,10,14758.4,88.1
Germany,All,DE_04.07.2020,04.07.2020,f,60,10,9114.7,232.3
Germany,All,DE_04.07.2020,04.07.2020,f,70,10,7689.8,668.7
Germany,All,DE_04.07.2020,04.07.2020,f,80,10,9626.9,1797.8
Germany,All,DE_04.07.2020,04.07.2020,f,90,10,3870.1,1210.5
Germany,All,DE_04.07.2020,04.07.2020,f,100,5,44.2,19.8
Germany,All,DE_04.07.2020,04.07.2020,m,0,10,2653.9,0
Germany,All,DE_04.07.2020,04.07.2020,m,10,10,4190.7,0.7
Germany,All,DE_04.07.2020,04.07.2020,m,20,10,12684.9,5.1
Germany,All,DE_04.07.2020,04.07.2020,m,30,10,19943.4,18.3
Germany,All,DE_04.07.2020,04.07.2020,m,40,10,14629.1,52.8
Germany,All,DE_04.07.2020,04.07.2020,m,50,10,14816,238.8
Germany,All,DE_04.07.2020,04.07.2020,m,60,10,11060.2,671.3
Germany,All,DE_04.07.2020,04.07.2020,m,70,10,7440,1343.7
Germany,All,DE_04.07.2020,04.07.2020,m,80,10,5761.1,1884.5
Germany,All,DE_04.07.2020,04.07.2020,m,90,10,1841,792.5
Germany,All,DE_04.07.2020,04.07.2020,m,100,5,16.7,8
Germany,All,DE_05.03.2020,05.03.2020,b,0,10,19.2,0
Germany,All,DE_05.03.2020,05.03.2020,b,10,10,33.2,0
Germany,All,DE_05.03.2020,05.03.2020,b,20,10,113.8,0
Germany,All,DE_05.03.2020,05.03.2020,b,30,10,170.8,0
Germany,All,DE_05.03.2020,05.03.2020,b,40,10,115.9,0
Germany,All,DE_05.03.2020,05.03.2020,b,50,10,95.1,0
Germany,All,DE_05.03.2020,05.03.2020,b,60,10,49.1,0.1
Germany,All,DE_05.03.2020,05.03.2020,b,70,10,19.9,0.9
Germany,All,DE_05.03.2020,05.03.2020,b,80,10,7.6,0.6
Germany,All,DE_05.03.2020,05.03.2020,b,90,10,1.4,1.3
Germany,All,DE_05.03.2020,05.03.2020,b,100,5,0,0
Germany,All,DE_05.03.2020,05.03.2020,f,0,10,11.9,0
Germany,All,DE_05.03.2020,05.03.2020,f,10,10,21.6,0
Germany,All,DE_05.03.2020,05.03.2020,f,20,10,57.1,0
Germany,All,DE_05.03.2020,05.03.2020,f,30,10,76.7,0
Germany,All,DE_05.03.2020,05.03.2020,f,40,10,49.9,0
Germany,All,DE_05.03.2020,05.03.2020,f,50,10,38.5,0
Germany,All,DE_05.03.2020,05.03.2020,f,60,10,17.9,0
Germany,All,DE_05.03.2020,05.03.2020,f,70,10,8.1,0
Germany,All,DE_05.03.2020,05.03.2020,f,80,10,4.2,0
Germany,All,DE_05.03.2020,05.03.2020,f,90,10,0.8,0.1
Germany,All,DE_05.03.2020,05.03.2020,f,100,5,0,0
Germany,All,DE_05.03.2020,05.03.2020,m,0,10,7.2,0
Germany,All,DE_05.03.2020,05.03.2020,m,10,10,11.6,0
Germany,All,DE_05.03.2020,05.03.2020,m,20,10,56.7,0
Germany,All,DE_05.03.2020,05.03.2020,m,30,10,94.1,0
Germany,All,DE_05.03.2020,05.03.2020,m,40,10,66,0
Germany,All,DE_05.03.2020,05.03.2020,m,50,10,56.6,0
Germany,All,DE_05.03.2020,05.03.2020,m,60,10,31.3,0.1
Germany,All,DE_05.03.2020,05.03.2020,m,70,10,11.8,0.9
Germany,All,DE_05.03.2020,05.03.2020,m,80,10,3.4,0.6
Germany,All,DE_05.03.2020,05.03.2020,m,90,10,0.6,1.3
Germany,All,DE_05.03.2020,05.03.2020,m,100,5,0,0
Germany,All,DE_05.04.2020,05.04.2020,b,0,10,1551.7,0
Germany,All,DE_05.04.2020,05.04.2020,b,10,10,3185.4,0.4
Germany,All,DE_05.04.2020,05.04.2020,b,20,10,11801,3.1
Germany,All,DE_05.04.2020,05.04.2020,b,30,10,21655,11.9
Germany,All,DE_05.04.2020,05.04.2020,b,40,10,17335.7,36.8
Germany,All,DE_05.04.2020,05.04.2020,b,50,10,17201.3,172.8
Germany,All,DE_05.04.2020,05.04.2020,b,60,10,11717.2,483.9
Germany,All,DE_05.04.2020,05.04.2020,b,70,10,7627.4,1021.1
Germany,All,DE_05.04.2020,05.04.2020,b,80,10,6167.2,1685.5
Germany,All,DE_05.04.2020,05.04.2020,b,90,10,1798.1,818.1
Germany,All,DE_05.04.2020,05.04.2020,b,100,5,16,10.4
Germany,All,DE_05.04.2020,05.04.2020,f,0,10,724,0
Germany,All,DE_05.04.2020,05.04.2020,f,10,10,1581.7,0.1
Germany,All,DE_05.04.2020,05.04.2020,f,20,10,6064.3,0.8
Germany,All,DE_05.04.2020,05.04.2020,f,30,10,11301.2,2.8
Germany,All,DE_05.04.2020,05.04.2020,f,40,10,8887.5,8.5
Germany,All,DE_05.04.2020,05.04.2020,f,50,10,8215.5,39.1
Germany,All,DE_05.04.2020,05.04.2020,f,60,10,5183.2,110.2
Germany,All,DE_05.04.2020,05.04.2020,f,70,10,3746.5,316.4
Germany,All,DE_05.04.2020,05.04.2020,f,80,10,3601.4,765.3
Germany,All,DE_05.04.2020,05.04.2020,f,90,10,1104.4,454.6
Germany,All,DE_05.04.2020,05.04.2020,f,100,5,10.4,6.9
Germany,All,DE_05.04.2020,05.04.2020,m,0,10,827.6,0
Germany,All,DE_05.04.2020,05.04.2020,m,10,10,1603.6,0.3
Germany,All,DE_05.04.2020,05.04.2020,m,20,10,5736.7,2.3
Germany,All,DE_05.04.2020,05.04.2020,m,30,10,10353.9,9
Germany,All,DE_05.04.2020,05.04.2020,m,40,10,8448.2,28.4
Germany,All,DE_05.04.2020,05.04.2020,m,50,10,8985.8,133.8
Germany,All,DE_05.04.2020,05.04.2020,m,60,10,6534,373.6
Germany,All,DE_05.04.2020,05.04.2020,m,70,10,3880.9,704.8
Germany,All,DE_05.04.2020,05.04.2020,m,80,10,2565.9,920.2
Germany,All,DE_05.04.2020,05.04.2020,m,90,10,693.7,363.5
Germany,All,DE_05.04.2020,05.04.2020,m,100,5,5.6,3.6
Germany,All,DE_05.05.2020,05.05.2020,b,0,10,3030.7,1
Germany,All,DE_05.05.2020,05.05.2020,b,10,10,5491.2,1.3
Germany,All,DE_05.05.2020,05.05.2020,b,20,10,19776.9,7.4
Germany,All,DE_05.05.2020,05.05.2020,b,30,10,35264.4,23.9
Germany,All,DE_05.05.2020,05.05.2020,b,40,10,26762.5,66.8
Germany,All,DE_05.05.2020,05.05.2020,b,50,10,25502.8,298.7
Germany,All,DE_05.05.2020,05.05.2020,b,60,10,17960.9,837.4
Germany,All,DE_05.05.2020,05.05.2020,b,70,10,13682.2,1891.6
Germany,All,DE_05.05.2020,05.05.2020,b,80,10,13706.5,3450
Germany,All,DE_05.05.2020,05.05.2020,b,90,10,4961.1,1855.5
Germany,All,DE_05.05.2020,05.05.2020,b,100,5,51.9,25.5
Germany,All,DE_05.05.2020,05.05.2020,f,0,10,1430.8,1
Germany,All,DE_05.05.2020,05.05.2020,f,10,10,2697.1,0.5
Germany,All,DE_05.05.2020,05.05.2020,f,20,10,10020.1,2.2
Germany,All,DE_05.05.2020,05.05.2020,f,30,10,18709.9,6
Germany,All,DE_05.05.2020,05.05.2020,f,40,10,14414.1,17
Germany,All,DE_05.05.2020,05.05.2020,f,50,10,12755.5,76.5
Germany,All,DE_05.05.2020,05.05.2020,f,60,10,8100.9,207.4
Germany,All,DE_05.05.2020,05.05.2020,f,70,10,6926.6,617.7
Germany,All,DE_05.05.2020,05.05.2020,f,80,10,8532,1671.5
